pair_code,city,brand,category,female_product,male_product,female_size,male_size,retailer,date_observed,female_price_local,male_price_local,currency,female_on_promo,male_on_promo,female_ppu_local,male_ppu_local,pink_tax_pct,match_quality,confidence,match_notes,ingredient_count_female,ingredient_count_male,ingredient_overlap_pct,top_5_shared,female_unique_count,male_unique_count,jaccard_similarity,data_source,obf_female_match,obf_male_match
FOGG-DEODORAN-HYD-AUTO001,Hyderabad,Fogg,Deodorant Roll-On,Fogg Miss Dew Roll-On Women,Fogg Master Roll-On Men,100,100,Flipkart,2026-03-18,283,256,INR,0,0,2.83,2.56,10.5469,3,HIGH,source=flipkart_raw.csv,10,10,80.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|parfum,2,2,0.6667,fallback_table,built-in,built-in
FOGG-DEODORAN-HYD-AUTO002,Hyderabad,Fogg,Deodorant Spray,Fogg Royal Women Body Spray 150ml,Fogg Macho Men Body Spray 150ml,150,150,Amazon.in,2026-03-09,443,239,INR,1,1,2.953333,1.593333,85.3557,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,alcohol denat|aluminum chlorohydrate|aqua|butane|cyclopentasiloxane,1,1,0.8182,fallback_table,built-in,built-in
FOGG-DEODORAN-HYD-AUTO002,Hyderabad,Fogg,Deodorant Spray,Fogg Royal Women Body Spray 150ml,Fogg Macho Men Body Spray 150ml,150,150,Blinkit,2026-03-19,211,210,INR,0,0,1.406667,1.4,0.4762,3,MED,source=blinkit_raw.csv,10,10,90.0,alcohol denat|aluminum chlorohydrate|aqua|butane|cyclopentasiloxane,1,1,0.8182,fallback_table,built-in,built-in
FOGG-DEODORAN-HYD-AUTO002,Hyderabad,Fogg,Deodorant Spray,Fogg Royal Women Body Spray 150ml,Fogg Macho Men Body Spray 150ml,150,150,Flipkart,2026-03-18,182,167,INR,0,0,1.213333,1.113333,8.982,3,HIGH,source=flipkart_raw.csv,10,10,90.0,alcohol denat|aluminum chlorohydrate|aqua|butane|cyclopentasiloxane,1,1,0.8182,fallback_table,built-in,built-in
GARNIER-SHAMPOO-HYD-AUTO001,Hyderabad,Garnier,Shampoo,Garnier Ultra Blends Soy Milk Shampoo 340ml,Garnier Men Anti-Dandruff Shampoo 340ml,340,340,Amazon.in,2026-03-09,899,284,INR,1,1,2.644118,0.835294,216.5494,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|dimethicone|glycerin,1,1,0.8182,fallback_table,built-in,built-in
GARNIER-SHAMPOO-HYD-AUTO001,Hyderabad,Garnier,Shampoo,Garnier Ultra Blends Soy Milk Shampoo 340ml,Garnier Men Anti-Dandruff Shampoo 340ml,340,340,Blinkit,2026-03-19,301,408,INR,0,0,0.885294,1.2,-26.2255,3,MED,source=blinkit_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|dimethicone|glycerin,1,1,0.8182,fallback_table,built-in,built-in
GARNIER-SHAMPOO-HYD-AUTO001,Hyderabad,Garnier,Shampoo,Garnier Ultra Blends Soy Milk Shampoo 340ml,Garnier Men Anti-Dandruff Shampoo 340ml,340,340,Flipkart,2026-03-18,244,404,INR,0,0,0.717647,1.188235,-39.604,3,HIGH,source=flipkart_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|dimethicone|glycerin,1,1,0.8182,fallback_table,built-in,built-in
GILLET-RAZOR3BL-HYD-AUTO075,Hyderabad,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Smooth (handle + 2 cartridges),Gillette Mach3 (handle + 1 cartridge),100,100,Amazon.in,2026-03-09,99,349,INR,1,1,0.99,3.49,-71.6332,3,HIGH,source=amazon_in_raw.csv,15,15,100.0,aloe barbadensis leaf juice|bht|glycol|lubrastrip : peg-7m|peg-100,0,0,1.0,api,Swirl,Swirl
GILLETTE-RAZOR3BL-HYD-AUTO001,Hyderabad,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Smooth Razor,Gillette Mach3 Razor,1,1,Amazon.in,2026-03-09,99,350,INR,1,1,99.0,350.0,-71.7143,5,HIGH,source=amazon_in_raw.csv,15,15,100.0,aloe barbadensis leaf juice|bht|glycol|lubrastrip : peg-7m|peg-100,0,0,1.0,api,Swirl,Swirl
GILLETTE-RAZOR3BL-HYD-AUTO002,Hyderabad,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Simply 3 Disposable Razor 3-pack,Gillette Blue3 Disposable Razor 3-pack,100,100,Amazon.in,2026-03-09,99,200,INR,1,1,0.99,2.0,-50.5,3,HIGH,source=amazon_in_raw.csv,15,15,100.0,aloe barbadensis leaf juice|bht|glycol|lubrastrip : peg-7m|peg-100,0,0,1.0,api,Swirl,Swirl
GILLETTE-RAZOR3BL-HYD-AUTO003,Hyderabad,Gillette/Venus,Razor (3-blade starter kit),Gillette Venus Embrace Razor + 2 blades,Gillette Mach3 Razor + 2 cartridges,100,100,Amazon.in,2026-03-09,99,227,INR,1,1,0.99,2.27,-56.3877,3,HIGH,source=amazon_in_raw.csv,15,15,100.0,aloe barbadensis leaf juice|bht|glycol|lubrastrip : peg-7m|peg-100,0,0,1.0,api,Swirl,Swirl
GODREJ-BARSOAP-HYD-AUTO001,Hyderabad,Godrej,Bar Soap,Godrej Nupur Moisturising Soap (100g),Godrej Expert Men Soap (100g),100,100,Amazon.in,2026-03-09,130,125,INR,1,1,1.3,1.25,4.0,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aqua|glycerin|parfum|sodium chloride|sodium palm kernelate,2,2,0.6667,fallback_table,built-in,built-in
GODREJ-BARSOAP-HYD-AUTO001,Hyderabad,Godrej,Bar Soap,Godrej Nupur Moisturising Soap (100g),Godrej Expert Men Soap (100g),100,100,Blinkit,2026-03-19,60,96,INR,0,0,0.6,0.96,-37.5,3,MED,source=blinkit_raw.csv,10,10,80.0,aqua|glycerin|parfum|sodium chloride|sodium palm kernelate,2,2,0.6667,fallback_table,built-in,built-in
GODREJ-BARSOAP-HYD-AUTO001,Hyderabad,Godrej,Bar Soap,Godrej Nupur Moisturising Soap (100g),Godrej Expert Men Soap (100g),100,100,Flipkart,2026-03-18,173,242,INR,0,0,1.73,2.42,-28.5124,3,HIGH,source=flipkart_raw.csv,10,10,80.0,aqua|glycerin|parfum|sodium chloride|sodium palm kernelate,2,2,0.6667,fallback_table,built-in,built-in
HEADSHOU-CONDITIO-HYD-AUTO001,Hyderabad,Head & Shoulders,Conditioner,H&S Smooth & Silky Conditioner 340ml,H&S Men 2-in-1 Anti-Dandruff 340ml,340,340,Amazon.in,2026-03-09,180,206,INR,1,1,0.529412,0.605882,-12.6213,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|behentrimonium chloride|cetearyl alcohol|citric acid|dimethicone,1,1,0.8182,fallback_table,built-in,built-in
HEADSHOU-CONDITIO-HYD-AUTO001,Hyderabad,Head & Shoulders,Conditioner,H&S Smooth & Silky Conditioner 340ml,H&S Men 2-in-1 Anti-Dandruff 340ml,340,340,Blinkit,2026-03-19,480,408,INR,0,0,1.411765,1.2,17.6471,3,MED,source=blinkit_raw.csv,10,10,90.0,aqua|behentrimonium chloride|cetearyl alcohol|citric acid|dimethicone,1,1,0.8182,fallback_table,built-in,built-in
HEADSHOU-CONDITIO-HYD-AUTO001,Hyderabad,Head & Shoulders,Conditioner,H&S Smooth & Silky Conditioner 340ml,H&S Men 2-in-1 Anti-Dandruff 340ml,340,340,Flipkart,2026-03-18,574,992,INR,0,0,1.688235,2.917647,-42.1371,3,HIGH,source=flipkart_raw.csv,10,10,90.0,aqua|behentrimonium chloride|cetearyl alcohol|citric acid|dimethicone,1,1,0.8182,fallback_table,built-in,built-in
HEADSHOU-SHAMPOO-HYD-AUTO001,Hyderabad,Head & Shoulders,Shampoo,H&S Smooth & Silky Shampoo,H&S Men Ultra Shampoo,100,100,Amazon.in,2026-03-09,169,539,INR,1,1,1.69,5.39,-68.6456,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,1,1,0.8182,fallback_table,built-in,built-in
HEADSHOU-SHAMPOO-HYD-AUTO001,Hyderabad,Head & Shoulders,Shampoo,H&S Smooth & Silky Shampoo,H&S Men Ultra Shampoo,100,100,Blinkit,2026-03-19,340,220,INR,0,0,3.4,2.2,54.5455,3,MED,source=blinkit_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,1,1,0.8182,fallback_table,built-in,built-in
HEADSHOU-SHAMPOO-HYD-AUTO001,Hyderabad,Head & Shoulders,Shampoo,H&S Smooth & Silky Shampoo,H&S Men Ultra Shampoo,100,100,Flipkart,2026-03-18,199,930,INR,0,0,1.99,9.3,-78.6022,3,HIGH,source=flipkart_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,1,1,0.8182,fallback_table,built-in,built-in
HIMALAYA-BARSOAP-HYD-AUTO001,Hyderabad,Himalaya,Bar Soap,Himalaya Neem & Turmeric Soap,Himalaya Men Intense Oil Clear Soap,100,100,Blinkit,2026-03-19,194,194,INR,0,0,1.94,1.94,0.0,3,MED,source=blinkit_raw.csv,10,10,70.0,aqua|glycerin|parfum|sodium chloride|sodium cocoate,3,3,0.5385,fallback_table,built-in,built-in
HIMALAYA-BODYLOTI-HYD-AUTO001,Hyderabad,Himalaya,Body Lotion,Himalaya Nourishing Skin Cream 150ml,Himalaya Men Intense Moisturizing Cream 150ml,150,150,Amazon.in,2026-03-09,162,1145,INR,1,1,1.08,7.633333,-85.8515,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aloe vera|aqua|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
HIMALAYA-BODYLOTI-HYD-AUTO001,Hyderabad,Himalaya,Body Lotion,Himalaya Nourishing Skin Cream 150ml,Himalaya Men Intense Moisturizing Cream 150ml,150,150,Blinkit,2026-03-19,525,525,INR,0,0,3.5,3.5,0.0,3,MED,source=blinkit_raw.csv,10,10,80.0,aloe vera|aqua|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
HIMALAYA-CONDITIO-HYD-AUTO001,Hyderabad,Himalaya,Conditioner,Himalaya Protein Conditioner 200ml,Himalaya Men Protein Conditioner 200ml,200,200,Amazon.in,2026-03-09,107,159,INR,1,1,0.535,0.795,-32.7044,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aqua|behentrimonium chloride|cetearyl alcohol|citric acid|dimethicone,2,2,0.6667,fallback_table,built-in,built-in
HIMALAYA-CONDITIO-HYD-AUTO001,Hyderabad,Himalaya,Conditioner,Himalaya Protein Conditioner 200ml,Himalaya Men Protein Conditioner 200ml,200,200,Blinkit,2026-03-19,224,224,INR,0,0,1.12,1.12,0.0,3,MED,source=blinkit_raw.csv,10,10,80.0,aqua|behentrimonium chloride|cetearyl alcohol|citric acid|dimethicone,2,2,0.6667,fallback_table,built-in,built-in
HIMALAYA-FACEMOIS-HYD-AUTO001,Hyderabad,Himalaya,Face Moisturizer,Himalaya Nourishing Skin Cream 50ml,Himalaya Men Intense Moisturizing Cream 50ml,50,50,Amazon.in,2026-03-09,238,1145,INR,1,1,4.76,22.9,-79.214,3,HIGH,source=amazon_in_raw.csv,19,19,100.0,acrylates|ammonium lauryl sulfate|aqua|c10-30 alkyl acrylate crosspolymer|citric acid,0,0,1.0,api,Himalaya,Himalaya
HIMALAYA-FACEMOIS-HYD-AUTO001,Hyderabad,Himalaya,Face Moisturizer,Himalaya Nourishing Skin Cream 50ml,Himalaya Men Intense Moisturizing Cream 50ml,50,50,Blinkit,2026-03-19,233,289,INR,0,0,4.66,5.78,-19.3772,3,MED,source=blinkit_raw.csv,19,19,100.0,acrylates|ammonium lauryl sulfate|aqua|c10-30 alkyl acrylate crosspolymer|citric acid,0,0,1.0,api,Himalaya,Himalaya
HIMALAYA-FACEMOIS-HYD-AUTO001,Hyderabad,Himalaya,Face Moisturizer,Himalaya Nourishing Skin Cream 50ml,Himalaya Men Intense Moisturizing Cream 50ml,50,50,Flipkart,2026-03-18,204,132,INR,0,0,4.08,2.64,54.5455,3,HIGH,source=flipkart_raw.csv,19,19,100.0,acrylates|ammonium lauryl sulfate|aqua|c10-30 alkyl acrylate crosspolymer|citric acid,0,0,1.0,api,Himalaya,Himalaya
HIMALAYA-HANDWASH-HYD-AUTO001,Hyderabad,Himalaya,Hand Wash,Himalaya Pure Hands Sparkling Rose Hand Wash 250ml,Himalaya Men Active Fresh Hand Wash 250ml,250,250,Amazon.in,2026-03-09,99,99,INR,1,1,0.396,0.396,0.0,3,HIGH,source=amazon_in_raw.csv,19,19,100.0,acrylates|ammonium lauryl sulfate|aqua|c10-30 alkyl acrylate crosspolymer|citric acid,0,0,1.0,api,Himalaya,Himalaya
HIMALAYA-HANDWASH-HYD-AUTO001,Hyderabad,Himalaya,Hand Wash,Himalaya Pure Hands Sparkling Rose Hand Wash 250ml,Himalaya Men Active Fresh Hand Wash 250ml,250,250,Blinkit,2026-03-19,249,60,INR,0,0,0.996,0.24,315.0,3,MED,source=blinkit_raw.csv,19,19,100.0,acrylates|ammonium lauryl sulfate|aqua|c10-30 alkyl acrylate crosspolymer|citric acid,0,0,1.0,api,Himalaya,Himalaya
HIMALAYA-HANDWASH-HYD-AUTO001,Hyderabad,Himalaya,Hand Wash,Himalaya Pure Hands Sparkling Rose Hand Wash 250ml,Himalaya Men Active Fresh Hand Wash 250ml,250,250,Flipkart,2026-03-18,140,140,INR,0,0,0.56,0.56,0.0,3,HIGH,source=flipkart_raw.csv,19,19,100.0,acrylates|ammonium lauryl sulfate|aqua|c10-30 alkyl acrylate crosspolymer|citric acid,0,0,1.0,api,Himalaya,Himalaya
HIMALAYA-SHAMPOO-HYD-AUTO001,Hyderabad,Himalaya,Shampoo,Himalaya Anti-Dandruff Shampoo Women 200ml,Himalaya Men Anti-Dandruff Shampoo 200ml,200,200,Amazon.in,2026-03-09,388,141,INR,1,1,1.94,0.705,175.1773,3,HIGH,source=amazon_in_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
HIMALAYA-SHAMPOO-HYD-AUTO001,Hyderabad,Himalaya,Shampoo,Himalaya Anti-Dandruff Shampoo Women 200ml,Himalaya Men Anti-Dandruff Shampoo 200ml,200,200,Blinkit,2026-03-19,450,495,INR,0,0,2.25,2.475,-9.0909,3,MED,source=blinkit_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
HIMALAYA-SHAMPOO-HYD-AUTO001,Hyderabad,Himalaya,Shampoo,Himalaya Anti-Dandruff Shampoo Women 200ml,Himalaya Men Anti-Dandruff Shampoo 200ml,200,200,Flipkart,2026-03-18,241,258,INR,0,0,1.205,1.29,-6.5891,3,HIGH,source=flipkart_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
HUL-DEODORAN-HYD-AUTO001,Hyderabad,HUL,Deodorant Spray,Dove Talc Deodorant Spray Women (150ml),Axe Signature Deodorant Spray (150ml),150,150,Amazon.in,2026-03-09,299,123,INR,1,1,1.993333,0.82,143.0894,3,HIGH,source=amazon_in_raw.csv,26,26,100.0,amyl cinnamal|avena sativa  straw extract|benzyl salicylate|bht|cetearyl alcohol,0,0,1.0,api,vaseline deep moisturizer,vaseline deep moisturizer
INDULEKH-HAIRGELS-HYD-AUTO001,Hyderabad,Indulekha,Hair Gel / Serum,Indulekha Bringha Hair Serum Women 50ml,Indulekha Men Anti Hairfall Serum 50ml,50,50,Amazon.in,2026-03-09,185,404,INR,1,1,3.7,8.08,-54.2079,3,HIGH,source=amazon_in_raw.csv,,,,,,,,,,
INDULEKH-SHAMPOO-HYD-AUTO001,Hyderabad,Indulekha,Shampoo,Indulekha Bringha Shampoo 200ml,Indulekha Men Hair Vitalizer 200ml,200,200,Amazon.in,2026-03-09,450,450,INR,1,1,2.25,2.25,0.0,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aqua|bhringraj oil|citric acid|cocamidopropyl betaine|glycerin,2,2,0.6667,fallback_table,built-in,built-in
KAO-FACETONE-HYD-AUTO001,Hyderabad,Kao,Face Toner,Kao Sofina IP Toner Women (200ml),Kao Men's Biore Toner (160ml),200,160,Amazon.in,2026-03-09,199,299,INR,1,1,0.995,1.86875,-46.7559,3,HIGH,source=amazon_in_raw.csv,19,19,100.0,benzalkonium chloride|butylene glycol|disodium edta|fragrance|glycol distearate,0,0,1.0,api,Biore guard antibacterial body foam,Biore guard antibacterial body foam
KAO-FACIALCL-HYD-AUTO001,Hyderabad,Kao,Facial Cleanser,Kao Sofina IP Women Facial Wash (130g),Kao Men's Biore Double Scrub Face Wash (130g),130,130,Amazon.in,2026-03-09,200,820,INR,1,1,1.538462,6.307692,-75.6097,3,HIGH,source=amazon_in_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
KOSE-FACETONE-HYD-AUTO001,Hyderabad,Kose/Softymo,Face Toner,Kose Softymo Speedy Cleansing Toner Women (230ml),Kose Men's Speedy Toner (200ml),230,200,Amazon.in,2026-03-09,2817,1001,INR,1,1,12.247826,5.005,144.7118,3,HIGH,source=amazon_in_raw.csv,22,22,100.0,alanine|alcohol|aqua|arginne|aspartic acid,0,0,1.0,api,Leichtkämm spray,Leichtkämm spray
KOSE-SHAMPOO-HYD-AUTO001,Hyderabad,Kose/Softymo,Shampoo,Kose Softymo Speedy Shampoo Women 500ml,Kose Men Softymo Shampoo 500ml,500,500,Amazon.in,2026-03-09,2817,699,INR,1,1,5.634,1.398,303.0043,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|dimethicone|glycerin,1,1,0.8182,fallback_table,built-in,built-in
KRASTASE-HAIROIL-HYD-AUTO001,Hyderabad,Kérastase,Hair Oil,Kérastase Elixir Ultime Original Serum Women (125m,Kérastase Genesis Homme Fortifying Serum Men (90ml,100,90,Amazon.in,2026-03-09,2700,5100,INR,1,1,27.0,56.666667,-52.3529,3,HIGH,source=amazon_in_raw.csv,10,10,60.0,cyclohexasiloxane|cyclopentasiloxane|dimethicone|parfum|phenyl trimethicone,4,4,0.4286,fallback_table,built-in,built-in
KRASTASE-SHAMPOO-HYD-AUTO001,Hyderabad,Kérastase,Shampoo,Kérastase Bain Satin 1 Shampoo (250ml),Kérastase Homme Bain Energisant (250ml),250,250,Amazon.in,2026-03-09,2600,2600,INR,1,1,10.4,10.4,0.0,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|cetyl alcohol|citric acid|cocamidopropyl betaine|dimethicone,1,1,0.8182,fallback_table,built-in,built-in
LION-BARSOAP-HYD-AUTO001,Hyderabad,Lion,Bar Soap,Lion Look Natural Select Bar Soap 100g,Lion Look Natural Men Bar Soap 100g,100,100,Amazon.in,2026-03-09,199,199,INR,1,1,1.99,1.99,0.0,3,HIGH,source=amazon_in_raw.csv,10,10,70.0,aqua|glycerin|parfum|sodium chloride|sodium cocoate,3,3,0.5385,fallback_table,built-in,built-in
LION-BODYWASH-HYD-AUTO001,Hyderabad,Lion,Body Wash,Lion Softymo Lux Super Moisture Body Wash 450ml,Lion Softymo Men Speed Wash 450ml,450,450,Amazon.in,2026-03-09,141,199,INR,1,1,0.313333,0.442222,-29.1458,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,1,1,0.8182,fallback_table,built-in,built-in
LION-CONDITIO-HYD-AUTO001,Hyderabad,Lion,Conditioner,Lion Systema Scalp Conditioner Women (400ml),Lion Banon Men Conditioner (400ml),400,400,Amazon.in,2026-03-09,191,381,INR,1,1,0.4775,0.9525,-49.8688,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aqua|behentrimonium chloride|cetearyl alcohol|citric acid|dimethicone,2,2,0.6667,fallback_table,built-in,built-in
LION-DEODORAN-HYD-AUTO002,Hyderabad,Lion,Deodorant Spray,Lion Ban Deodorant Spray Women (150ml),Lion Men's Ban Deodorant Spray (150ml),150,150,Amazon.in,2026-03-09,344,499,INR,1,1,2.293333,3.326667,-31.0621,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,alcohol denat|aluminum chlorohydrate|aqua|butane|cyclopentasiloxane,1,1,0.8182,fallback_table,built-in,built-in
LION-TOOTHPAS-HYD-AUTO001,Hyderabad,Lion,Toothpaste,Lion Clinica Advantage Fresh Toothpaste 130g,Lion Clinica Men Cool Toothpaste 130g,130,130,Amazon.in,2026-03-09,950,1150,INR,1,1,7.307692,8.846154,-17.3913,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,cellulose gum|glycerin|hydrated silica|sodium fluoride|sodium lauryl sulfate,1,1,0.8182,fallback_table,built-in,built-in
LION-TOOTHPAS-HYD-AUTO002,Hyderabad,Lion,Toothpaste,Lion Systema Haguki Plus Toothpaste 95g,Lion Systema Men Fresh Toothpaste 95g,95,95,Amazon.in,2026-03-09,899,899,INR,1,1,9.463158,9.463158,0.0,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,cellulose gum|glycerin|hydrated silica|sodium fluoride|sodium lauryl sulfate,1,1,0.8182,fallback_table,built-in,built-in
LION-TOOTHPAS-HYD-AUTO003,Hyderabad,Lion,Toothpaste,Lion Systema Haguki Women Gel Toothpaste (95g),Lion Dentor Systema Men Toothpaste (95g),95,95,Amazon.in,2026-03-09,899,899,INR,1,1,9.463158,9.463158,0.0,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,cellulose gum|glycerin|hydrated silica|sodium fluoride|sodium lauryl sulfate,1,1,0.8182,fallback_table,built-in,built-in
LOREAL-HAIRCOLO-HYD-AUTO001,Hyderabad,L'Oreal,Hair Colour,L'Oreal Paris Excellence Creme Hair Color,L'Oreal Men Expert One-Twist Hair Color,100,100,Amazon.in,2026-03-09,471,624,INR,1,1,4.71,6.24,-24.5192,3,HIGH,source=amazon_in_raw.csv,10,10,100.0,aqua|carmine • ci 77491|crotonates|ferric ferrocyanide • ci 75470|fragrance,0,0,1.0,api,Colorista Hair Makeup 1 Day Color Highlights #VioletHair pou,Colorista Hair Makeup 1 Day Color Highlights #VioletHair pou
LOTUSHER-SUNSCREE-HYD-AUTO001,Hyderabad,Lotus Herbals,Sunscreen,Lotus Herbals SafeSun SPF 50 Women (50g),Lotus Herbals Men SPF 30 (50g),50,50,Amazon.in,2026-03-09,363,185,INR,1,1,7.26,3.7,96.2162,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aqua|avobenzone|ethylhexyl salicylate|glycerin|homosalate,2,2,0.6667,fallback_table,built-in,built-in
LUX-BARSOAP-HYD-AUTO001,Hyderabad,Lux,Bar Soap,Lux Soft Touch Soap 100g,Lux Men Sport Fresh Soap 100g,100,100,Amazon.in,2026-03-09,299,154,INR,1,1,2.99,1.54,94.1558,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|etidronic acid|glycerin|parfum|sodium chloride,1,1,0.8182,fallback_table,built-in,built-in
LUX-BARSOAP-HYD-AUTO001,Hyderabad,Lux,Bar Soap,Lux Soft Touch Soap 100g,Lux Men Sport Fresh Soap 100g,100,100,Blinkit,2026-03-19,38,72,INR,0,0,0.38,0.72,-47.2222,3,MED,source=blinkit_raw.csv,10,10,90.0,aqua|etidronic acid|glycerin|parfum|sodium chloride,1,1,0.8182,fallback_table,built-in,built-in
LUX-BARSOAP-HYD-AUTO001,Hyderabad,Lux,Bar Soap,Lux Soft Touch Soap 100g,Lux Men Sport Fresh Soap 100g,100,100,Flipkart,2026-03-18,101,278,INR,0,0,1.01,2.78,-63.6691,3,HIGH,source=flipkart_raw.csv,10,10,90.0,aqua|etidronic acid|glycerin|parfum|sodium chloride,1,1,0.8182,fallback_table,built-in,built-in
