pair_code,city,brand,category,female_product,male_product,female_size,male_size,retailer,date_observed,female_price_local,male_price_local,currency,female_on_promo,male_on_promo,female_ppu_local,male_ppu_local,pink_tax_pct,match_quality,confidence,match_notes,ingredient_count_female,ingredient_count_male,ingredient_overlap_pct,top_5_shared,female_unique_count,male_unique_count,jaccard_similarity,data_source,obf_female_match,obf_male_match
LUX-BODYWASH-HYD-AUTO001,Hyderabad,Lux,Body Wash,Lux Velvet Touch Shower Gel 500ml,Lux Men Sport Fresh Shower Gel 500ml,500,500,Amazon.in,2026-03-09,165,546,INR,1,1,0.33,1.092,-69.7802,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,2,2,0.6667,fallback_table,built-in,built-in
LUX-BODYWASH-HYD-AUTO001,Hyderabad,Lux,Body Wash,Lux Velvet Touch Shower Gel 500ml,Lux Men Sport Fresh Shower Gel 500ml,500,500,Blinkit,2026-03-19,325,299,INR,0,0,0.65,0.598,8.6957,3,MED,source=blinkit_raw.csv,10,10,80.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,2,2,0.6667,fallback_table,built-in,built-in
LUX-BODYWASH-HYD-AUTO001,Hyderabad,Lux,Body Wash,Lux Velvet Touch Shower Gel 500ml,Lux Men Sport Fresh Shower Gel 500ml,500,500,Flipkart,2026-03-18,170,353,INR,0,0,0.34,0.706,-51.8414,3,HIGH,source=flipkart_raw.csv,10,10,80.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,2,2,0.6667,fallback_table,built-in,built-in
MAMAEA-HANDCREA-HYD-AUTO165,Hyderabad,Mamaearth,Hand Cream,Mamaearth Aloe Vera Hand Cream 30ml,Mamaearth Men Hand & Nail Cream 30ml,30,30,Amazon.in,2026-03-09,126,199,INR,1,1,4.2,6.633333,-36.6834,3,HIGH,source=amazon_in_raw.csv,10,10,70.0,aqua|cetearyl alcohol|dimethicone|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
MAMAEA-HANDCREA-HYD-AUTO165,Hyderabad,Mamaearth,Hand Cream,Mamaearth Aloe Vera Hand Cream 30ml,Mamaearth Men Hand & Nail Cream 30ml,30,30,Blinkit,2026-03-19,217,217,INR,0,0,7.233333,7.233333,0.0,3,MED,source=blinkit_raw.csv,10,10,70.0,aqua|cetearyl alcohol|dimethicone|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
MAMAEA-HANDCREA-HYD-AUTO165,Hyderabad,Mamaearth,Hand Cream,Mamaearth Aloe Vera Hand Cream 30ml,Mamaearth Men Hand & Nail Cream 30ml,30,30,Flipkart,2026-03-18,248,199,INR,0,0,8.266667,6.633333,24.6231,3,HIGH,source=flipkart_raw.csv,10,10,70.0,aqua|cetearyl alcohol|dimethicone|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
MAMAEART-CONDITIO-HYD-AUTO001,Hyderabad,Mamaearth,Conditioner,Mamaearth Onion Conditioner Women (250ml),Mamaearth Men Anti-Dandruff Conditioner (250ml),250,250,Amazon.in,2026-03-09,427,247,INR,1,1,1.708,0.988,72.8745,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aqua|behentrimonium chloride|bhringraj|cetearyl alcohol|citric acid,1,1,0.8182,fallback_table,built-in,built-in
MAMAEART-CONDITIO-HYD-AUTO001,Hyderabad,Mamaearth,Conditioner,Mamaearth Onion Conditioner Women (250ml),Mamaearth Men Anti-Dandruff Conditioner (250ml),250,250,Blinkit,2026-03-19,308,297,INR,0,0,1.232,1.188,3.7037,3,MED,source=blinkit_raw.csv,10,10,90.0,aqua|behentrimonium chloride|bhringraj|cetearyl alcohol|citric acid,1,1,0.8182,fallback_table,built-in,built-in
MAMAEART-CONDITIO-HYD-AUTO001,Hyderabad,Mamaearth,Conditioner,Mamaearth Onion Conditioner Women (250ml),Mamaearth Men Anti-Dandruff Conditioner (250ml),250,250,Flipkart,2026-03-18,399,266,INR,0,0,1.596,1.064,50.0,3,HIGH,source=flipkart_raw.csv,10,10,90.0,aqua|behentrimonium chloride|bhringraj|cetearyl alcohol|citric acid,1,1,0.8182,fallback_table,built-in,built-in
MAMAEART-FACETONE-HYD-AUTO001,Hyderabad,Mamaearth,Face Toner,Mamaearth Rose Water Toner Women 200ml,Mamaearth Men Charcoal Toner 200ml,200,200,Amazon.in,2026-03-09,342,318,INR,1,1,1.71,1.59,7.5472,3,HIGH,source=amazon_in_raw.csv,30,30,100.0,acrylates|aqua|beheneth-25 methacrylate copolymer|capryl glucoside|caprylyl,0,0,1.0,api,mamaearth ubtan face wash,mamaearth ubtan face wash
MAMAEART-FACETONE-HYD-AUTO001,Hyderabad,Mamaearth,Face Toner,Mamaearth Rose Water Toner Women 200ml,Mamaearth Men Charcoal Toner 200ml,200,200,Blinkit,2026-03-19,265,220,INR,0,0,1.325,1.1,20.4545,3,MED,source=blinkit_raw.csv,30,30,100.0,acrylates|aqua|beheneth-25 methacrylate copolymer|capryl glucoside|caprylyl,0,0,1.0,api,mamaearth ubtan face wash,mamaearth ubtan face wash
MAMAEART-FACETONE-HYD-AUTO001,Hyderabad,Mamaearth,Face Toner,Mamaearth Rose Water Toner Women 200ml,Mamaearth Men Charcoal Toner 200ml,200,200,Flipkart,2026-03-18,324,305,INR,0,0,1.62,1.525,6.2295,3,HIGH,source=flipkart_raw.csv,30,30,100.0,acrylates|aqua|beheneth-25 methacrylate copolymer|capryl glucoside|caprylyl,0,0,1.0,api,mamaearth ubtan face wash,mamaearth ubtan face wash
MINIMALI-FACETONE-HYD-AUTO001,Hyderabad,Minimalist,Face Toner,Minimalist 7% Glycolic Toning Solution (100ml),Minimalist 10% Niacinamide Toner Men (100ml),100,100,Amazon.in,2026-03-09,474,569,INR,1,1,4.74,5.69,-16.696,3,HIGH,source=amazon_in_raw.csv,,,,,,,,,,
NEUTROGE-HANDCREA-HYD-AUTO001,Hyderabad,Neutrogena,Hand Cream,Neutrogena Norwegian Formula Hand Cream Women 50ml,Neutrogena Men Norwegian Formula Hand Cream 50ml,50,50,Amazon.in,2026-03-09,599,2796,INR,1,1,11.98,55.92,-78.5765,3,HIGH,source=amazon_in_raw.csv,10,10,80.0,allantoin|aqua|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
NEUTROGE-HANDCREA-HYD-AUTO001,Hyderabad,Neutrogena,Hand Cream,Neutrogena Norwegian Formula Hand Cream Women 50ml,Neutrogena Men Norwegian Formula Hand Cream 50ml,50,50,Blinkit,2026-03-19,148,148,INR,0,0,2.96,2.96,0.0,3,MED,source=blinkit_raw.csv,10,10,80.0,allantoin|aqua|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
NEUTROGE-HANDCREA-HYD-AUTO001,Hyderabad,Neutrogena,Hand Cream,Neutrogena Norwegian Formula Hand Cream Women 50ml,Neutrogena Men Norwegian Formula Hand Cream 50ml,50,50,Flipkart,2026-03-18,570,440,INR,0,0,11.4,8.8,29.5455,3,HIGH,source=flipkart_raw.csv,10,10,80.0,allantoin|aqua|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO001,Hyderabad,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On 50ml,Nivea Men Deep Roll-On 50ml,50,50,Amazon.in,2026-03-09,298,149,INR,1,1,5.96,2.98,100.0,5,HIGH,source=amazon_in_raw.csv,10,10,90.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|hydrogenated castor oil,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO001,Hyderabad,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On 50ml,Nivea Men Deep Roll-On 50ml,50,50,Blinkit,2026-03-19,169,169,INR,0,0,3.38,3.38,0.0,5,MED,source=blinkit_raw.csv,10,10,90.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|hydrogenated castor oil,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO001,Hyderabad,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On 50ml,Nivea Men Deep Roll-On 50ml,50,50,Flipkart,2026-03-18,192,180,INR,0,0,3.84,3.6,6.6667,5,HIGH,source=flipkart_raw.csv,10,10,90.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|hydrogenated castor oil,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO002,Hyderabad,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On,Nivea Men Deep Impact Roll-On,100,100,Amazon.in,2026-03-09,416,374,INR,1,1,4.16,3.74,11.2299,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|hydrogenated castor oil,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO002,Hyderabad,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On,Nivea Men Deep Impact Roll-On,100,100,Blinkit,2026-03-19,276,249,INR,0,0,2.76,2.49,10.8434,3,MED,source=blinkit_raw.csv,10,10,90.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|hydrogenated castor oil,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO002,Hyderabad,Nivea,Deodorant Roll-On,Nivea Pearl & Beauty Roll-On,Nivea Men Deep Impact Roll-On,100,100,Flipkart,2026-03-18,495,420,INR,0,0,4.95,4.2,17.8571,3,HIGH,source=flipkart_raw.csv,10,10,90.0,aluminum zirconium tetrachlorohydrex gly|aqua|cyclopentasiloxane|dimethicone|hydrogenated castor oil,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO004,Hyderabad,Nivea,Deodorant Spray,Nivea Whitening Deo Spray 150ml,Nivea Men Silver Protect Spray 150ml,150,150,Amazon.in,2026-03-09,479,134,INR,1,1,3.193333,0.893333,257.4628,3,HIGH,source=amazon_in_raw.csv,10,10,90.0,alcohol denat|aluminum chlorohydrate|aqua|butane|cyclopentasiloxane,1,1,0.8182,fallback_table,built-in,built-in
NIVEA-DEODORAN-HYD-AUTO004,Hyderabad,Nivea,Deodorant Spray,Nivea Whitening Deo Spray 150ml,Nivea Men Silver Protect Spray 150ml,150,150,Blinkit,2026-03-19,219,219,INR,0,0,1.46,1.46,0.0,3,MED,source=blinkit_raw.csv,10,10,90.0,alcohol denat|aluminum chlorohydrate|aqua|butane|cyclopentasiloxane,1,1,0.8182,fallback_table,built-in,built-in
OLAY-FACECREAM-HYD-01,Hyderabad,Olay,Face Moisturizer,Olay Total Effects Day Cream 50g,Olay Men Solutions Moisturizer 50g,50,50,Amazon.in,2026-03-09,778,299,INR,1,1,15.56,5.98,160.2007,4,HIGH,source=amazon_in_raw.csv,24,24,100.0,acrylates|aqua|c10-30 alkyl acrylate crosspolymer|carbomer|cetyl alcohol,0,0,1.0,api,OLAY beauty fluid,OLAY beauty fluid
OLAY-FACECREAM-HYD-01,Hyderabad,Olay,Face Moisturizer,Olay Total Effects Day Cream 50g,Olay Men Solutions Moisturizer 50g,50,50,Blinkit,2026-03-19,999,560,INR,0,0,19.98,11.2,78.3929,4,MED,source=blinkit_raw.csv,24,24,100.0,acrylates|aqua|c10-30 alkyl acrylate crosspolymer|carbomer|cetyl alcohol,0,0,1.0,api,OLAY beauty fluid,OLAY beauty fluid
OLAY-FACECREAM-HYD-01,Hyderabad,Olay,Face Moisturizer,Olay Total Effects Day Cream 50g,Olay Men Solutions Moisturizer 50g,50,50,Flipkart,2026-03-18,738,884,INR,0,0,14.76,17.68,-16.5158,4,HIGH,source=flipkart_raw.csv,24,24,100.0,acrylates|aqua|c10-30 alkyl acrylate crosspolymer|carbomer|cetyl alcohol,0,0,1.0,api,OLAY beauty fluid,OLAY beauty fluid
ORALB-TOOTHPAS-HYD-AUTO001,Hyderabad,Oral-B,Toothpaste,Oral-B Whitening (100g),Oral-B Pro-Expert Men (100g),100,100,Blinkit,2026-03-19,165,100,INR,0,0,1.65,1.0,65.0,3,MED,source=blinkit_raw.csv,10,10,90.0,cellulose gum|glycerin|hydrated silica|sodium fluoride|sodium lauryl sulfate,1,1,0.8182,fallback_table,built-in,built-in
ORALB-TOOTHPAS-HYD-AUTO001,Hyderabad,Oral-B,Toothpaste,Oral-B Whitening (100g),Oral-B Pro-Expert Men (100g),100,100,Flipkart,2026-03-18,120,142,INR,0,0,1.2,1.42,-15.493,3,HIGH,source=flipkart_raw.csv,10,10,90.0,cellulose gum|glycerin|hydrated silica|sodium fluoride|sodium lauryl sulfate,1,1,0.8182,fallback_table,built-in,built-in
PLUM-HANDWASH-HYD-AUTO001,Hyderabad,Plum,Hand Wash,Plum Glow & Glow Hand Wash (250ml),Plum BodyLovin' Men Hand Wash (250ml),250,250,Amazon.in,2026-03-09,233,323,INR,1,1,0.932,1.292,-27.8638,3,HIGH,source=amazon_in_raw.csv,24,24,100.0,3-butylene glycol|aluminum hydroxide|ammonium acryloyldi - methyltaurate|aqua|benzophenone-3,0,0,1.0,api,Rice water & Niacinamide Hybrid Sunscreen,Rice water & Niacinamide Hybrid Sunscreen
BIODER-FACIALCL-TKY-AUTO006,Tokyo,Bioderma,Facial Cleanser,Bioderma Sensibio H2O Micellar Water Women (250ml),Bioderma Sébium H2O Men (200ml),250,200,Amazon.co.jp,2026-03-10,2530,3080,JPY,1,1,10.12,15.4,-34.2857,3,HIGH,source=amazon_jp_raw.csv,10,10,90.0,allantoin|aqua|citric acid|cocamidopropyl betaine|glycerin,1,1,0.8182,fallback_table,built-in,built-in
BIOR-BODYLOTI-TKY-AUTO008,Tokyo,Bioré,Body Lotion,Bioré Body Essence Milk Women 300ml,Bioré Men Body Lotion 300ml,300,300,Amazon.co.jp,2026-03-10,549,1580,JPY,1,1,1.83,5.266667,-65.2532,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|ceramide|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
BIOR-BODYLOTI-TKY-AUTO008,Tokyo,Bioré,Body Lotion,Bioré Body Essence Milk Women 300ml,Bioré Men Body Lotion 300ml,300,300,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,1.383333,1.383333,0.0,3,HIGH,source=matsumoto_raw.csv,10,10,80.0,aqua|ceramide|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
BIOR-BODYLOTI-TKY-AUTO008,Tokyo,Bioré,Body Lotion,Bioré Body Essence Milk Women 300ml,Bioré Men Body Lotion 300ml,300,300,Rakuten Japan,2026-03-10,4224,36966,JPY,0,0,14.08,123.22,-88.5733,3,HIGH,source=rakuten_jp_raw.csv,10,10,80.0,aqua|ceramide|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
BIOR-BODYWASH-TKY-AUTO009,Tokyo,Bioré,Body Wash,Bioré Guard Body Wash Women 480ml,Bioré Men Guard Body Wash 480ml,480,480,Amazon.co.jp,2026-03-10,404,1158,JPY,0,0,0.841667,2.4125,-65.1122,3,HIGH,source=amazon_jp_raw.csv,10,10,90.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,1,1,0.8182,fallback_table,built-in,built-in
BIOR-DEODORAN-TKY-AUTO010,Tokyo,Bioré,Deodorant Roll-On,Bioré Deo Foot & Body Sheet Women 32-pack,Bioré Men Deo Sheet 32-pack,100,100,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,4.15,4.15,0.0,3,HIGH,source=matsumoto_raw.csv,10,10,80.0,aluminum chlorohydrate|aqua|cyclopentasiloxane|dimethicone|parfum,2,2,0.6667,fallback_table,built-in,built-in
BIOR-DEODORAN-TKY-AUTO011,Tokyo,Bioré,Deodorant Roll-On,Bioré Soft Stone Deodorant Women (40ml),Bioré Deo Roll-On Men Cool Fresh (40ml),40,40,Amazon.co.jp,2026-03-10,1980,733,JPY,1,1,49.5,18.325,170.1228,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aluminum chlorohydrate|aqua|cyclopentasiloxane|dimethicone|parfum,2,2,0.6667,fallback_table,built-in,built-in
BIOR-FACEMOIS-TKY-AUTO012,Tokyo,Bioré,Face Moisturizer,Bioré UV Moisture Milk Cream SPF50 Women (50ml),Bioré Men Face Milk Moist (50ml),50,50,Amazon.co.jp,2026-03-10,732,779,JPY,0,0,14.64,15.58,-6.0334,3,HIGH,source=amazon_jp_raw.csv,23,23,100.0,acrylates|aqua|c10-30 alkyl acrylate crosspolymer|capric triglyceride|caprylic,0,0,1.0,api,Gel nettoyant en profondeur au charbon,Gel nettoyant en profondeur au charbon
BIOR-FACIALCL-TKY-AUTO013,Tokyo,Bioré,Facial Cleanser,Bioré Marshmallow Whip Face Wash 150ml,Bioré Men Facial Foam 130ml,150,130,Amazon.co.jp,2026-03-10,766,733,JPY,1,1,5.106667,5.638462,-9.4316,3,HIGH,source=amazon_jp_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
BIOR-HANDCREA-TKY-AUTO014,Tokyo,Bioré,Hand Cream,Bioré Moist Hand Cream Women (60g),Bioré Men Hand Milk (60g),60,60,Amazon.co.jp,2026-03-10,458,779,JPY,0,0,7.633333,12.983333,-41.2067,3,HIGH,source=amazon_jp_raw.csv,10,10,70.0,aqua|ceramide|cetearyl alcohol|dimethicone|glycerin,3,3,0.5385,fallback_table,built-in,built-in
BIORE-FACEWASH-TKY-01,Tokyo,Bioré,Facial Cleanser,Biore Marshmallow Whip Face Wash 150ml,Biore Men Facial Foam 130ml,150,130,Amazon.co.jp,2026-03-10,337,554,JPY,0,1,2.246667,4.261538,-47.2804,4,HIGH,source=amazon_jp_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
BIOTIQ-BODYLOTI-TKY-AUTO018,Tokyo,Biotique,Body Lotion,Biotique Bio Almond Oil Moisturizer 200ml,Biotique Bio Morning Nectar Moisturizer 200ml,200,200,Amazon.co.jp,2026-03-10,2480,1746,JPY,0,0,12.4,8.73,42.0389,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|cetearyl alcohol|dimethicone|glycerin|parfum,2,2,0.6667,fallback_table,built-in,built-in
BIOTIQ-FACIALCL-TKY-AUTO020,Tokyo,Biotique,Facial Cleanser,Biotique Bio Honey Gel Foaming Face Wash 100ml,Biotique Bio Neem Foaming Face Wash 100ml,100,100,Amazon.co.jp,2026-03-10,1869,1869,JPY,0,0,18.69,18.69,0.0,3,HIGH,source=amazon_jp_raw.csv,10,10,70.0,aqua|citric acid|cocamidopropyl betaine|glycerin|parfum,3,3,0.5385,fallback_table,built-in,built-in
COWBRA-BARSOAP-TKY-AUTO029,Tokyo,Cow Brand,Bar Soap,Cow Brand Excellent Beauty Soap 135g,Cow Brand Excellent Men Soap 135g,135,135,Amazon.co.jp,2026-03-10,1145,537,JPY,0,0,8.481481,3.977778,113.2216,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|glycerin|parfum|sodium chloride|sodium cocoate,2,2,0.6667,fallback_table,built-in,built-in
COWBRA-BARSOAP-TKY-AUTO030,Tokyo,Cow Brand,Bar Soap,Cow Brand Milk Soap Extra Rich Women (100g),Cow Brand Blue Box Soap Men (100g),100,100,Amazon.co.jp,2026-03-10,1145,875,JPY,1,0,11.45,8.75,30.8571,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|glycerin|parfum|sodium chloride|sodium cocoate,2,2,0.6667,fallback_table,built-in,built-in
CUREL-BODYLOTI-TKY-AUTO031,Tokyo,Curel,Body Lotion,Curel Moisture Lotion 150ml,Curel Men Moisturizing Lotion 150ml,150,150,Amazon.co.jp,2026-03-10,3850,1597,JPY,0,0,25.666667,10.646667,141.077,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|ceramide|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,Curel Moisture Face Toner Women 150ml,Curel Men Toner 150ml,150,150,Amazon.co.jp,2026-03-10,1980,1600,JPY,1,1,13.2,10.666667,23.75,3,HIGH,source=amazon_jp_raw.csv,15,15,100.0,aqua|dipotassium glycyrrhizate|disodium edta|ethylhexylglycerin|glycerin,0,0,1.0,api,Foaming Facial Wash,Foaming Facial Wash
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,Curel Moisture Face Toner Women 150ml,Curel Men Toner 150ml,150,150,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,2.766667,2.766667,0.0,3,HIGH,source=matsumoto_raw.csv,15,15,100.0,aqua|dipotassium glycyrrhizate|disodium edta|ethylhexylglycerin|glycerin,0,0,1.0,api,Foaming Facial Wash,Foaming Facial Wash
CUREL-FACETONE-TKY-AUTO033,Tokyo,Curel,Face Toner,Curel Moisture Face Toner Women 150ml,Curel Men Toner 150ml,150,150,Rakuten Japan,2026-03-10,1085,2598,JPY,0,0,7.233333,17.32,-58.2371,3,HIGH,source=rakuten_jp_raw.csv,15,15,100.0,aqua|dipotassium glycyrrhizate|disodium edta|ethylhexylglycerin|glycerin,0,0,1.0,api,Foaming Facial Wash,Foaming Facial Wash
CUREL-FACIALCL-TKY-AUTO034,Tokyo,Curel,Facial Cleanser,Curel Moisture Face Wash Women 150ml,Curel Men Face Wash 150ml,150,150,Amazon.co.jp,2026-03-10,1595,2706,JPY,0,1,10.633333,18.04,-41.0569,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,allantoin|aqua|ceramide|citric acid|cocamidopropyl betaine,2,2,0.6667,fallback_table,built-in,built-in
CUREL-FACIALCL-TKY-AUTO034,Tokyo,Curel,Facial Cleanser,Curel Moisture Face Wash Women 150ml,Curel Men Face Wash 150ml,150,150,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,2.766667,2.766667,0.0,3,HIGH,source=matsumoto_raw.csv,10,10,80.0,allantoin|aqua|ceramide|citric acid|cocamidopropyl betaine,2,2,0.6667,fallback_table,built-in,built-in
CUREL-LOTION-TKY-01,Tokyo,Curel,Body Lotion,Curel Moisture Lotion 150ml,Curel Men Moisturizing Lotion 150ml,150,150,Amazon.co.jp,2026-03-10,1980,2863,JPY,0,1,13.2,19.086667,-30.8418,4,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|ceramide|cetearyl alcohol|dimethicone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,Curel UV Protection Face Milk SPF50+ 60ml,Curel Men UV Protection Cream 60ml,60,60,Amazon.co.jp,2026-03-10,1760,1760,JPY,0,0,29.333333,29.333333,0.0,3,HIGH,source=amazon_jp_raw.csv,10,10,80.0,aqua|ceramide|diethylamino hydroxybenzoyl hexyl benzoate|ethylhexyl triazone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,Curel UV Protection Face Milk SPF50+ 60ml,Curel Men UV Protection Cream 60ml,60,60,Matsumoto Kiyoshi,2026-03-18,415,415,JPY,0,0,6.916667,6.916667,0.0,3,HIGH,source=matsumoto_raw.csv,10,10,80.0,aqua|ceramide|diethylamino hydroxybenzoyl hexyl benzoate|ethylhexyl triazone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
CUREL-SUNSCREE-TKY-AUTO035,Tokyo,Curel,Sunscreen,Curel UV Protection Face Milk SPF50+ 60ml,Curel Men UV Protection Cream 60ml,60,60,Rakuten Japan,2026-03-10,2856,2900,JPY,0,0,47.6,48.333333,-1.5172,3,HIGH,source=rakuten_jp_raw.csv,10,10,80.0,aqua|ceramide|diethylamino hydroxybenzoyl hexyl benzoate|ethylhexyl triazone|glycerin,2,2,0.6667,fallback_table,built-in,built-in
